2000-01-01 00:00:00,22.000
2000-01-01 00:10:00,22.010
2000-01-01 00:20:00,22.020
2000-01-01 00:30:00,22.031
2000-01-01 00:40:00,22.041
2000-01-01 00:50:00,22.052
2000-01-01 01:00:00,22.063
2000-01-01 01:10:00,22.074
2000-01-01 01:20:00,22.085
2000-01-01 01:30:00,22.096
2000-01-01 01:40:00,22.107
2000-01-01 01:50:00,22.119
2000-01-01 02:00:00,22.130
2000-01-01 02:10:00,22.142
2000-01-01 02:20:00,22.154
2000-01-01 02:30:00,22.166
2000-01-01 02:40:00,22.178
2000-01-01 02:50:00,22.190
2000-01-01 03:00:00,22.202
2000-01-01 03:10:00,22.215
2000-01-01 03:20:00,22.227
2000-01-01 03:30:00,22.240
2000-01-01 03:40:00,22.252
2000-01-01 03:50:00,22.265
2000-01-01 04:00:00,22.278
2000-01-01 04:10:00,22.291
2000-01-01 04:20:00,22.304
2000-01-01 04:30:00,22.317
2000-01-01 04:40:00,22.331
2000-01-01 04:50:00,22.344
2000-01-01 05:00:00,22.357
2000-01-01 05:10:00,22.371
2000-01-01 05:20:00,22.385
2000-01-01 05:30:00,22.398
2000-01-01 05:40:00,22.412
2000-01-01 05:50:00,22.426
2000-01-01 06:00:00,22.440
2000-01-01 06:10:00,22.454
2000-01-01 06:20:00,22.468
2000-01-01 06:30:00,22.482
2000-01-01 06:40:00,22.497
2000-01-01 06:50:00,22.511
2000-01-01 07:00:00,22.525
2000-01-01 07:10:00,22.540
2000-01-01 07:20:00,22.554
2000-01-01 07:30:00,22.569
2000-01-01 07:40:00,22.583
2000-01-01 07:50:00,22.598
2000-01-01 08:00:00,22.613
2000-01-01 08:10:00,22.627
2000-01-01 08:20:00,22.642
2000-01-01 08:30:00,22.657
2000-01-01 08:40:00,22.672
2000-01-01 08:50:00,22.687
2000-01-01 09:00:00,22.702
2000-01-01 09:10:00,22.717
2000-01-01 09:20:00,22.732
2000-01-01 09:30:00,22.747
2000-01-01 09:40:00,22.762
2000-01-01 09:50:00,22.777
2000-01-01 10:00:00,22.792
2000-01-01 10:10:00,22.807
2000-01-01 10:20:00,22.822
2000-01-01 10:30:00,22.837
2000-01-01 10:40:00,22.852
2000-01-01 10:50:00,22.867
2000-01-01 11:00:00,22.882
2000-01-01 11:10:00,22.897
2000-01-01 11:20:00,22.912
2000-01-01 11:30:00,22.927
2000-01-01 11:40:00,22.942
2000-01-01 11:50:00,22.958
2000-01-01 12:00:00,22.973
2000-01-01 12:10:00,22.988
2000-01-01 12:20:00,23.002
2000-01-01 12:30:00,23.017
2000-01-01 12:40:00,23.032
2000-01-01 12:50:00,23.047
2000-01-01 13:00:00,23.062
2000-01-01 13:10:00,23.077
2000-01-01 13:20:00,23.091
2000-01-01 13:30:00,23.106
2000-01-01 13:40:00,23.121
2000-01-01 13:50:00,23.135
2000-01-01 14:00:00,23.150
2000-01-01 14:10:00,23.164
2000-01-01 14:20:00,23.179
2000-01-01 14:30:00,23.193
2000-01-01 14:40:00,23.207
2000-01-01 14:50:00,23.222
2000-01-01 15:00:00,23.236
2000-01-01 15:10:00,23.250
2000-01-01 15:20:00,23.264
2000-01-01 15:30:00,23.278
2000-01-01 15:40:00,23.292
2000-01-01 15:50:00,23.305
2000-01-01 16:00:00,23.319
2000-01-01 16:10:00,23.332
2000-01-01 16:20:00,23.346
2000-01-01 16:30:00,23.359
2000-01-01 16:40:00,23.372
2000-01-01 16:50:00,23.386
2000-01-01 17:00:00,23.399
2000-01-01 17:10:00,23.411
2000-01-01 17:20:00,23.424
2000-01-01 17:30:00,23.437
2000-01-01 17:40:00,23.449
2000-01-01 17:50:00,23.462
2000-01-01 18:00:00,23.474
2000-01-01 18:10:00,23.486
2000-01-01 18:20:00,23.498
2000-01-01 18:30:00,23.510
2000-01-01 18:40:00,23.522
2000-01-01 18:50:00,23.534
2000-01-01 19:00:00,23.545
2000-01-01 19:10:00,23.556
2000-01-01 19:20:00,23.568
2000-01-01 19:30:00,23.579
2000-01-01 19:40:00,23.589
2000-01-01 19:50:00,23.600
2000-01-01 20:00:00,23.611
2000-01-01 20:10:00,23.621
2000-01-01 20:20:00,23.631
2000-01-01 20:30:00,23.641
2000-01-01 20:40:00,23.651
2000-01-01 20:50:00,23.661
2000-01-01 21:00:00,23.671
2000-01-01 21:10:00,23.680
2000-01-01 21:20:00,23.689
2000-01-01 21:30:00,23.698
2000-01-01 21:40:00,23.707
2000-01-01 21:50:00,23.716
2000-01-01 22:00:00,23.724
2000-01-01 22:10:00,23.733
2000-01-01 22:20:00,23.741
2000-01-01 22:30:00,23.749
2000-01-01 22:40:00,23.756
2000-01-01 22:50:00,23.764
2000-01-01 23:00:00,23.771
2000-01-01 23:10:00,23.778
2000-01-01 23:20:00,23.785
2000-01-01 23:30:00,23.792
2000-01-01 23:40:00,23.798
2000-01-01 23:50:00,23.805
2000-01-02 00:00:00,23.811
2000-01-02 00:10:00,23.817
2000-01-02 00:20:00,23.822
2000-01-02 00:30:00,23.828
2000-01-02 00:40:00,23.833
2000-01-02 00:50:00,23.838
2000-01-02 01:00:00,23.843
2000-01-02 01:10:00,23.847
2000-01-02 01:20:00,23.852
2000-01-02 01:30:00,23.856
2000-01-02 01:40:00,23.860
2000-01-02 01:50:00,23.863
2000-01-02 02:00:00,23.867
2000-01-02 02:10:00,23.870
2000-01-02 02:20:00,23.873
2000-01-02 02:30:00,23.876
2000-01-02 02:40:00,23.878
2000-01-02 02:50:00,23.880
2000-01-02 03:00:00,23.882
2000-01-02 03:10:00,23.884
2000-01-02 03:20:00,23.886
2000-01-02 03:30:00,23.887
2000-01-02 03:40:00,23.888
2000-01-02 03:50:00,23.889
2000-01-02 04:00:00,23.890
2000-01-02 04:10:00,23.890
2000-01-02 04:20:00,23.890
2000-01-02 04:30:00,23.890
2000-01-02 04:40:00,23.890
2000-01-02 04:50:00,23.889
2000-01-02 05:00:00,23.888
2000-01-02 05:10:00,23.887
2000-01-02 05:20:00,23.886
2000-01-02 05:30:00,23.884
2000-01-02 05:40:00,23.883
2000-01-02 05:50:00,23.881
2000-01-02 06:00:00,23.878
2000-01-02 06:10:00,23.876
2000-01-02 06:20:00,23.873
2000-01-02 06:30:00,23.870
2000-01-02 06:40:00,23.867
2000-01-02 06:50:00,23.863
2000-01-02 07:00:00,23.859
2000-01-02 07:10:00,23.856
2000-01-02 07:20:00,23.851
2000-01-02 07:30:00,23.847
2000-01-02 07:40:00,23.842
2000-01-02 07:50:00,23.837
2000-01-02 08:00:00,23.832
2000-01-02 08:10:00,23.827
2000-01-02 08:20:00,23.821
2000-01-02 08:30:00,23.815
2000-01-02 08:40:00,23.809
2000-01-02 08:50:00,23.802
2000-01-02 09:00:00,23.796
2000-01-02 09:10:00,23.789
2000-01-02 09:20:00,23.782
2000-01-02 09:30:00,23.775
2000-01-02 09:40:00,23.767
2000-01-02 09:50:00,23.759
2000-01-02 10:00:00,23.751
2000-01-02 10:10:00,23.743
2000-01-02 10:20:00,23.734
2000-01-02 10:30:00,23.726
2000-01-02 10:40:00,23.717
2000-01-02 10:50:00,23.708
2000-01-02 11:00:00,23.698
2000-01-02 11:10:00,23.689
2000-01-02 11:20:00,23.679
2000-01-02 11:30:00,23.669
2000-01-02 11:40:00,23.658
2000-01-02 11:50:00,23.648
2000-01-02 12:00:00,23.637
2000-01-02 12:10:00,23.626
2000-01-02 12:20:00,23.615
2000-01-02 12:30:00,23.604
2000-01-02 12:40:00,23.592
2000-01-02 12:50:00,23.581
2000-01-02 13:00:00,23.569
2000-01-02 13:10:00,23.557
2000-01-02 13:20:00,23.544
2000-01-02 13:30:00,23.532
2000-01-02 13:40:00,23.519
2000-01-02 13:50:00,23.506
2000-01-02 14:00:00,23.493
2000-01-02 14:10:00,23.480
2000-01-02 14:20:00,23.466
2000-01-02 14:30:00,23.453
2000-01-02 14:40:00,23.439
2000-01-02 14:50:00,23.425
2000-01-02 15:00:00,23.410
2000-01-02 15:10:00,23.396
2000-01-02 15:20:00,23.381
2000-01-02 15:30:00,23.367
2000-01-02 15:40:00,23.352
2000-01-02 15:50:00,23.337
2000-01-02 16:00:00,23.322
2000-01-02 16:10:00,23.306
2000-01-02 16:20:00,23.291
2000-01-02 16:30:00,23.275
2000-01-02 16:40:00,23.259
2000-01-02 16:50:00,23.243
2000-01-02 17:00:00,23.227
2000-01-02 17:10:00,23.211
2000-01-02 17:20:00,23.194
2000-01-02 17:30:00,23.178
2000-01-02 17:40:00,23.161
2000-01-02 17:50:00,23.144
2000-01-02 18:00:00,23.127
2000-01-02 18:10:00,23.110
2000-01-02 18:20:00,23.093
2000-01-02 18:30:00,23.075
2000-01-02 18:40:00,23.058
2000-01-02 18:50:00,23.040
2000-01-02 19:00:00,23.023
2000-01-02 19:10:00,23.005
2000-01-02 19:20:00,22.987
2000-01-02 19:30:00,22.969
2000-01-02 19:40:00,22.951
2000-01-02 19:50:00,22.933
2000-01-02 20:00:00,22.915
2000-01-02 20:10:00,22.896
2000-01-02 20:20:00,22.878
2000-01-02 20:30:00,22.859
2000-01-02 20:40:00,22.841
2000-01-02 20:50:00,22.822
2000-01-02 21:00:00,22.803
2000-01-02 21:10:00,22.784
2000-01-02 21:20:00,22.765
2000-01-02 21:30:00,22.746
2000-01-02 21:40:00,22.727
2000-01-02 21:50:00,22.708
2000-01-02 22:00:00,22.689
2000-01-02 22:10:00,22.670
2000-01-02 22:20:00,22.651
2000-01-02 22:30:00,22.632
2000-01-02 22:40:00,22.612
2000-01-02 22:50:00,22.593
2000-01-02 23:00:00,22.573
2000-01-02 23:10:00,22.554
2000-01-02 23:20:00,22.535
2000-01-02 23:30:00,22.515
2000-01-02 23:40:00,22.496
2000-01-02 23:50:00,22.476
2000-01-03 00:00:00,22.457
2000-01-03 00:10:00,22.437
2000-01-03 00:20:00,22.418
2000-01-03 00:30:00,22.398
2000-01-03 00:40:00,22.379
2000-01-03 00:50:00,22.359
2000-01-03 01:00:00,22.340
2000-01-03 01:10:00,22.320
2000-01-03 01:20:00,22.301
2000-01-03 01:30:00,22.281
2000-01-03 01:40:00,22.262
2000-01-03 01:50:00,22.242
2000-01-03 02:00:00,22.223
2000-01-03 02:10:00,22.203
2000-01-03 02:20:00,22.184
2000-01-03 02:30:00,22.165
2000-01-03 02:40:00,22.146
2000-01-03 02:50:00,22.126
2000-01-03 03:00:00,22.107
2000-01-03 03:10:00,22.088
2000-01-03 03:20:00,22.069
2000-01-03 03:30:00,22.050
2000-01-03 03:40:00,22.031
2000-01-03 03:50:00,22.012
2000-01-03 04:00:00,21.993
2000-01-03 04:10:00,21.975
2000-01-03 04:20:00,21.956
2000-01-03 04:30:00,21.937
2000-01-03 04:40:00,21.919
2000-01-03 04:50:00,21.900
2000-01-03 05:00:00,21.882
2000-01-03 05:10:00,21.864
2000-01-03 05:20:00,21.846
2000-01-03 05:30:00,21.827
