2000-01-01 00:00:00,2.590
2000-01-01 00:10:00,2.589
2000-01-01 00:20:00,2.588
2000-01-01 00:30:00,2.586
2000-01-01 00:40:00,2.583
2000-01-01 00:50:00,2.580
2000-01-01 01:00:00,2.577
2000-01-01 01:10:00,2.574
2000-01-01 01:20:00,2.571
2000-01-01 01:30:00,2.569
2000-01-01 01:40:00,2.567
2000-01-01 01:50:00,2.566
2000-01-01 02:00:00,2.566
2000-01-01 02:10:00,2.567
2000-01-01 02:20:00,2.569
2000-01-01 02:30:00,2.572
2000-01-01 02:40:00,2.576
2000-01-01 02:50:00,2.581
2000-01-01 03:00:00,2.586
2000-01-01 03:10:00,2.592
2000-01-01 03:20:00,2.598
2000-01-01 03:30:00,2.603
2000-01-01 03:40:00,2.607
2000-01-01 03:50:00,2.610
2000-01-01 04:00:00,2.612
2000-01-01 04:10:00,2.611
2000-01-01 04:20:00,2.609
2000-01-01 04:30:00,2.603
2000-01-01 04:40:00,2.596
2000-01-01 04:50:00,2.585
2000-01-01 05:00:00,2.572
2000-01-01 05:10:00,2.556
2000-01-01 05:20:00,2.538
2000-01-01 05:30:00,2.518
2000-01-01 05:40:00,2.497
2000-01-01 05:50:00,2.474
2000-01-01 06:00:00,2.450
2000-01-01 06:10:00,2.425
2000-01-01 06:20:00,2.401
2000-01-01 06:30:00,2.377
2000-01-01 06:40:00,2.353
2000-01-01 06:50:00,2.330
2000-01-01 07:00:00,2.309
2000-01-01 07:10:00,2.289
2000-01-01 07:20:00,2.271
2000-01-01 07:30:00,2.255
2000-01-01 07:40:00,2.241
2000-01-01 07:50:00,2.230
2000-01-01 08:00:00,2.221
2000-01-01 08:10:00,2.215
2000-01-01 08:20:00,2.212
2000-01-01 08:30:00,2.213
2000-01-01 08:40:00,2.216
2000-01-01 08:50:00,2.223
2000-01-01 09:00:00,2.233
2000-01-01 09:10:00,2.247
2000-01-01 09:20:00,2.263
2000-01-01 09:30:00,2.283
2000-01-01 09:40:00,2.305
2000-01-01 09:50:00,2.329
2000-01-01 10:00:00,2.356
2000-01-01 10:10:00,2.383
2000-01-01 10:20:00,2.412
2000-01-01 10:30:00,2.441
2000-01-01 10:40:00,2.469
2000-01-01 10:50:00,2.496
2000-01-01 11:00:00,2.521
2000-01-01 11:10:00,2.544
2000-01-01 11:20:00,2.564
2000-01-01 11:30:00,2.579
2000-01-01 11:40:00,2.591
2000-01-01 11:50:00,2.599
2000-01-01 12:00:00,2.601
2000-01-01 12:10:00,2.599
2000-01-01 12:20:00,2.593
2000-01-01 12:30:00,2.581
2000-01-01 12:40:00,2.566
2000-01-01 12:50:00,2.547
2000-01-01 13:00:00,2.524
2000-01-01 13:10:00,2.500
2000-01-01 13:20:00,2.473
2000-01-01 13:30:00,2.445
2000-01-01 13:40:00,2.417
2000-01-01 13:50:00,2.389
2000-01-01 14:00:00,2.362
2000-01-01 14:10:00,2.336
2000-01-01 14:20:00,2.313
2000-01-01 14:30:00,2.292
2000-01-01 14:40:00,2.274
2000-01-01 14:50:00,2.260
2000-01-01 15:00:00,2.248
2000-01-01 15:10:00,2.240
2000-01-01 15:20:00,2.235
2000-01-01 15:30:00,2.233
2000-01-01 15:40:00,2.234
2000-01-01 15:50:00,2.237
2000-01-01 16:00:00,2.243
2000-01-01 16:10:00,2.250
2000-01-01 16:20:00,2.259
2000-01-01 16:30:00,2.268
2000-01-01 16:40:00,2.279
2000-01-01 16:50:00,2.290
2000-01-01 17:00:00,2.301
2000-01-01 17:10:00,2.312
2000-01-01 17:20:00,2.322
2000-01-01 17:30:00,2.332
2000-01-01 17:40:00,2.341
2000-01-01 17:50:00,2.349
2000-01-01 18:00:00,2.356
2000-01-01 18:10:00,2.361
2000-01-01 18:20:00,2.366
2000-01-01 18:30:00,2.369
2000-01-01 18:40:00,2.371
2000-01-01 18:50:00,2.372
2000-01-01 19:00:00,2.371
2000-01-01 19:10:00,2.369
2000-01-01 19:20:00,2.366
2000-01-01 19:30:00,2.362
2000-01-01 19:40:00,2.357
2000-01-01 19:50:00,2.351
2000-01-01 20:00:00,2.345
2000-01-01 20:10:00,2.337
2000-01-01 20:20:00,2.329
2000-01-01 20:30:00,2.319
2000-01-01 20:40:00,2.310
2000-01-01 20:50:00,2.299
2000-01-01 21:00:00,2.289
2000-01-01 21:10:00,2.278
2000-01-01 21:20:00,2.267
2000-01-01 21:30:00,2.257
2000-01-01 21:40:00,2.246
2000-01-01 21:50:00,2.236
2000-01-01 22:00:00,2.228
2000-01-01 22:10:00,2.220
2000-01-01 22:20:00,2.213
2000-01-01 22:30:00,2.208
2000-01-01 22:40:00,2.205
2000-01-01 22:50:00,2.203
2000-01-01 23:00:00,2.204
2000-01-01 23:10:00,2.206
2000-01-01 23:20:00,2.210
2000-01-01 23:30:00,2.217
2000-01-01 23:40:00,2.225
2000-01-01 23:50:00,2.236
2000-01-02 00:00:00,2.248
2000-01-02 00:10:00,2.263
2000-01-02 00:20:00,2.279
2000-01-02 00:30:00,2.297
2000-01-02 00:40:00,2.316
2000-01-02 00:50:00,2.337
2000-01-02 01:00:00,2.360
2000-01-02 01:10:00,2.384
2000-01-02 01:20:00,2.409
2000-01-02 01:30:00,2.435
2000-01-02 01:40:00,2.462
2000-01-02 01:50:00,2.489
2000-01-02 02:00:00,2.516
2000-01-02 02:10:00,2.544
2000-01-02 02:20:00,2.570
2000-01-02 02:30:00,2.596
2000-01-02 02:40:00,2.621
2000-01-02 02:50:00,2.643
2000-01-02 03:00:00,2.664
2000-01-02 03:10:00,2.683
2000-01-02 03:20:00,2.699
2000-01-02 03:30:00,2.713
2000-01-02 03:40:00,2.725
2000-01-02 03:50:00,2.735
2000-01-02 04:00:00,2.742
2000-01-02 04:10:00,2.748
2000-01-02 04:20:00,2.753
2000-01-02 04:30:00,2.757
2000-01-02 04:40:00,2.761
2000-01-02 04:50:00,2.765
2000-01-02 05:00:00,2.769
2000-01-02 05:10:00,2.774
2000-01-02 05:20:00,2.780
2000-01-02 05:30:00,2.787
2000-01-02 05:40:00,2.796
2000-01-02 05:50:00,2.805
2000-01-02 06:00:00,2.816
2000-01-02 06:10:00,2.827
2000-01-02 06:20:00,2.839
2000-01-02 06:30:00,2.850
2000-01-02 06:40:00,2.861
2000-01-02 06:50:00,2.871
2000-01-02 07:00:00,2.879
2000-01-02 07:10:00,2.886
2000-01-02 07:20:00,2.890
2000-01-02 07:30:00,2.892
2000-01-02 07:40:00,2.892
2000-01-02 07:50:00,2.888
2000-01-02 08:00:00,2.882
2000-01-02 08:10:00,2.873
2000-01-02 08:20:00,2.862
2000-01-02 08:30:00,2.848
2000-01-02 08:40:00,2.832
2000-01-02 08:50:00,2.814
2000-01-02 09:00:00,2.795
2000-01-02 09:10:00,2.775
2000-01-02 09:20:00,2.754
2000-01-02 09:30:00,2.732
2000-01-02 09:40:00,2.710
2000-01-02 09:50:00,2.687
2000-01-02 10:00:00,2.665
2000-01-02 10:10:00,2.643
2000-01-02 10:20:00,2.621
2000-01-02 10:30:00,2.600
2000-01-02 10:40:00,2.579
2000-01-02 10:50:00,2.558
2000-01-02 11:00:00,2.538
2000-01-02 11:10:00,2.519
2000-01-02 11:20:00,2.501
2000-01-02 11:30:00,2.484
2000-01-02 11:40:00,2.468
2000-01-02 11:50:00,2.454
2000-01-02 12:00:00,2.441
2000-01-02 12:10:00,2.430
2000-01-02 12:20:00,2.421
2000-01-02 12:30:00,2.414
2000-01-02 12:40:00,2.410
2000-01-02 12:50:00,2.408
2000-01-02 13:00:00,2.409
2000-01-02 13:10:00,2.412
2000-01-02 13:20:00,2.418
2000-01-02 13:30:00,2.426
2000-01-02 13:40:00,2.437
2000-01-02 13:50:00,2.450
2000-01-02 14:00:00,2.465
2000-01-02 14:10:00,2.481
2000-01-02 14:20:00,2.499
2000-01-02 14:30:00,2.518
2000-01-02 14:40:00,2.537
2000-01-02 14:50:00,2.557
2000-01-02 15:00:00,2.577
